,Weight,Feature
2363,0.0,GSE25836_Human_Liver_FOXA2_GLITR_1p5_FDR_hg19.bed
2364,0.0294598566122,GSE25836_Human_SGBS_Ads_PPARg_GLITR_1p5_FDR_hg19.bed
2365,0.0,SGBS_adipocyte_PPARG_chipseq_hg19.bed
2366,0.0,SGBS_adipocyte_CEBPA_chipseq_hg19.bed
2367,0.0,SGBS_adipocyte_LXR_chipseq_hg19.bed
2368,0.153696484191,GSM678396_SGBS_CEBPa_overlap_hg19.bed
2369,0.0,GSM678398_SGBS_PPARg_overlap_hg19.bed
2370,0.0,Fetal_liver_H3K27ac_overlap.bed
2371,0.0,Fetal_liver_H3K27me3_H3K4me3_Sequential_overlap.bed
2372,0.0,Fetal_liver_H3K27me3_overlap.bed
2373,0.0,Fetal_liver_H3K4me1_overlap.bed
2374,0.0,Fetal_liver_H3K4me3_overlap.bed
2375,-0.0528376221462,PHH_base_FXR_chipseq_final.bed
2376,0.0,PHH_GW_FXR_chipseq_final.bed
2377,0.0,HCT116_chipseq_TCF7L2_hg19.bed
2378,0.0,alpha_w_acinar_ATACseq_hg19.bed
2379,0.0,beta_w_acinar_ATACseq_hg19.bed
2380,0.0,common_w_acinar_ATACseq_hg19.bed
2381,0.0,alpha_wo_acinar_ATACseq_hg19.bed
2382,0.0,beta_wo_acinar_ATACseq_hg19.bed
2383,0.0,common_wo_acinar_ATACseq_hg19.bed
2384,0.0,Alpha_Pool_H3K27me3.ucsc_final_hg19.bed
2385,0.0,Alpha_Pool_H3K4me3.ucsc_final_hg19.bed
2386,0.0,Beta_Pool_H3K27me3.ucsc_final_hg19.bed
2387,0.0,Beta_Pool_H3K4me3.ucsc_final_hg19.bed
2388,0.0,hepatocyte_H3K27Ac_DMSO.bed
2389,-0.107357948267,hepatocyte_H3K4me1_DMSO.bed
2390,-0.0392233340973,hepatocyte_p300_DMSO.bed
2391,0.0,hepatocyte_PXR_DMSO.bed
2392,-0.076181249674,hepatocyte_H3K27Ac_Rif.bed
2393,0.0,hepatocyte_H3K4me1_Rif.bed
2394,0.0,hepatocyte_p300_Rif.bed
2395,0.0,hepatocyte_PXR_Rif.bed
2396,0.127268381061,FAT.ADIP.NUC.EnhA
2397,0.0,FAT.ADIP.NUC.EnhBiv
2398,0.0,FAT.ADIP.NUC.EnhG
2399,-0.528309669358,FAT.ADIP.NUC.EnhWk
2400,0.0,FAT.ADIP.NUC.Het
2401,0.0,FAT.ADIP.NUC.Quies
2402,0.245106266174,FAT.ADIP.NUC.ReprPC
2403,0.0,FAT.ADIP.NUC.ReprPCWk
2404,0.0,FAT.ADIP.NUC.TssA
2405,0.0,FAT.ADIP.NUC.TssBiv
2406,0.0,FAT.ADIP.NUC.TssFlnk
2407,0.0,FAT.ADIP.NUC.TssFlnkD
2408,0.0,FAT.ADIP.NUC.TssFlnkU
2409,0.0,FAT.ADIP.NUC.Tx
2410,0.0,FAT.ADIP.NUC.TxWk
2411,0.0,FAT.ADIP.NUC.ZNFRpts
2412,1.368253167,FOXA2
2413,0.0,hASCt1.EnhA
2414,0.148100286139,hASCt1.EnhWk
2415,0.0,hASCt1.Ins
2416,0.0,hASCt1.Quies
2417,0.0,hASCt1.Repr
2418,0.17715461089,hASCt1.TssA
2419,0.0,hASCt1.TssP
2420,0.0,hASCt1.Tx
2421,0.0,hASCt4.EnhA
2422,0.0,hASCt4.EnhWk
2423,-0.00408108500394,hASCt4.Ins
2424,0.0,hASCt4.Quies
2425,0.0,hASCt4.Repr
2426,0.0,hASCt4.TssA
2427,0.0,hASCt4.TssP
2428,0.000922474226345,hASCt4.Tx
2429,0.197294088039,Hepg2.EnhA
2430,0.0,Hepg2.EnhWk
2431,0.0,Hepg2.Ins
2432,-0.036292327248,Hepg2.Quies
2433,-0.162085394091,Hepg2.Repr
2434,0.0,Hepg2.TssA
2435,0.0,Hepg2.TssP
2436,0.105138036182,Hepg2.Tx
2437,0.0,Hsmm.EnhA
2438,0.0,Hsmm.EnhWk
2439,0.138770131137,Hsmm.Ins
2440,-0.303912049723,Hsmm.Quies
2441,0.0,Hsmm.Repr
2442,0.0,Hsmm.TssA
2443,0.0,Hsmm.TssP
2444,0.0,Hsmm.Tx
2445,0.0,LIV.ADLT.EnhA
2446,0.0,LIV.ADLT.EnhBiv
2447,0.0,LIV.ADLT.EnhG
2448,0.0,LIV.ADLT.EnhWk
2449,0.0,LIV.ADLT.Het
2450,0.208470360326,LIV.ADLT.Quies
2451,0.0,LIV.ADLT.ReprPC
2452,-0.782424153985,LIV.ADLT.ReprPCWk
2453,0.077215575217,LIV.ADLT.TssA
2454,0.0,LIV.ADLT.TssBiv
2455,0.0,LIV.ADLT.TssFlnk
2456,0.0,LIV.ADLT.TssFlnkD
2457,0.0,LIV.ADLT.TssFlnkU
2458,0.0,LIV.ADLT.Tx
2459,-0.0843748138188,LIV.ADLT.TxWk
2460,0.0,LIV.ADLT.ZNFRpts
2461,0.172860119757,MAFB
2462,-0.0128188980673,MUS.SKLT.F.EnhA
2463,0.0,MUS.SKLT.F.EnhBiv
2464,0.0,MUS.SKLT.F.EnhG
2465,0.0,MUS.SKLT.F.EnhWk
2466,0.0,MUS.SKLT.F.Het
2467,0.0,MUS.SKLT.F.Quies
2468,0.0,MUS.SKLT.F.ReprPC
2469,0.0224324190124,MUS.SKLT.F.ReprPCWk
2470,0.0,MUS.SKLT.F.TssA
2471,0.0,MUS.SKLT.F.TssBiv
2472,0.0,MUS.SKLT.F.TssFlnk
2473,0.0,MUS.SKLT.F.TssFlnkD
2474,0.0,MUS.SKLT.F.TssFlnkU
2475,0.0,MUS.SKLT.F.Tx
2476,0.0,MUS.SKLT.F.TxWk
2477,0.0,MUS.SKLT.F.ZNFRpts
2478,0.49582566368,NKX2.2
2479,0.0,NKX6.1
2480,0.0,PancIslt.EnhA
2481,0.0559006744392,PANC.ISLT.EnhA
2482,0.0,PANC.ISLT.EnhBiv
2483,0.0,PANC.ISLT.EnhG
2484,0.296005282977,PancIslt.EnhWk
2485,-0.0911596516693,PANC.ISLT.EnhWk
2486,0.385799880798,PANC.ISLT.Het
2487,0.0,PancIslt.Ins
2488,-0.0949438420274,PancIslt.Quies
2489,0.0,PANC.ISLT.Quies
2490,0.0,PancIslt.Repr
2491,0.0,PANC.ISLT.ReprPC
2492,0.0,PANC.ISLT.ReprPCWk
2493,0.0,PancIslt.TssA
2494,0.623111240621,PANC.ISLT.TssA
2495,0.0,PANC.ISLT.TssBiv
2496,0.388485166248,PANC.ISLT.TssFlnk
2497,0.0,PANC.ISLT.TssFlnkD
2498,0.0,PANC.ISLT.TssFlnkU
2499,0.0,PancIslt.TssP
2500,0.0,PancIslt.Tx
2501,0.0231638067902,PANC.ISLT.Tx
2502,0.0,PANC.ISLT.TxWk
2503,0.0,PANC.ISLT.ZNFRpts
2504,0.411054091563,PDX1
2505,0.0,hsap_HNF4A_hg19.bed
2506,0.0,hsap_CEBPA_hg19.bed
2507,0.0,Caco2_HNF1.bed
2508,0.0,Caco2_FOXA2.bed
2509,0.0,GSE53927_BetaCateninPeaks_peaks.bed
2510,0.0,Caco2_CDX2_hg19.bed
2511,0.0,GSM575224_CDX2_cycling_pval1e.10_peaks_hg19.bed
2512,0.079819990735,GSM575225_CDX2_confluent_pval1e.10_peaks_hg19.bed
2513,0.0,GSM575226_GATA6_cycling_pval1e.10_peaks_hg19.bed
2514,0.0,GSM575227_GATA6_confluent_pval1e.10_peaks_hg19.bed
2515,0.0,GSM575228_HNF4_cycling_pval1e.10_peaks_hg19.bed
2516,0.0,GSM575229_HNF4_confluent_pval1e.10_peaks_hg19.bed
2517,0.0,GSE64233_DHS_T_final.bed
2518,0.081594588056,GSE64233_DHS_V_final.bed
2519,0.0,GSE64233_MED1_T_final.bed
2520,0.0898853988356,GSE64233_MED1_V_final.bed
2521,0.0,GSE64233_p65_T_final.bed
2522,0.226384724342,GSE64233_p65_V_final.bed
2523,0.0,GSM1709938_BRD4_V_final.bed
2524,0.0,GSM1709939_BRD4_T_final.bed
2525,0.0,Adipocyte_EBF1_hg19.bed
2526,0.0,Ls174t_ASCL2_hg19.bed
2527,0.0,GSM1218849_myoblast_MyoD.bed
2528,0.176084036752,GSM1218850_myotube_MyoD.bed
2529,0.0,GSM1218851_Rhabdomyosarcoma_MyoD.bed
2530,0.0,GSM1065008_TAF3_filtered_Peaks_final.bed
2531,0.0,GSM1065009_H3K4me3_filtered_Peaks_final.bed
2532,0.0,GSM1065010_RNAPII_filtered_Peaks_final.bed
2533,0.0,crypt1_H3K27ac.bed
2534,0.0,crypt2_H3K27ac.bed
2535,0.0,crypt3_H3K27ac.bed
2536,0.0,crypt4_H3K27ac.bed
2537,0.0,ileum_organoid1_H3K27ac.bed
2538,0.0,ileum_organoid2_H3K27ac.bed
2539,-0.189646417527,colon_organoid_H3K27ac.bed
2540,0.082367681843,GSM818282_s_3_HBO1_sequence.hg19_final.bed
2541,0.0,GSM1208590_batch1_chrom1_LoVo_ARNT_PassedQC_peaks_hg19.bed
2542,0.0,GSM1208591_batch1_chrom1_LoVo_ASCL2_PassedQC_peaks_hg19.bed
2543,0.0,GSM1208592_batch1_chrom1_LoVo_ATOH1_PassedQC_peaks_hg19.bed
2544,0.0,GSM1208593_batch1_chrom1_LoVo_BARX2_PassedQC_peaks_hg19.bed
2545,0.0,GSM1208594_batch1_chrom1_LoVo_CAMTA2_PassedQC_peaks_hg19.bed
2546,0.0,GSM1208595_batch1_chrom1_LoVo_CASP8AP2_PassedQC_peaks_hg19.bed
2547,0.0,GSM1208598_batch1_chrom1_LoVo_CEBPB_PassedQC_peaks_hg19.bed
2548,0.0,GSM1208599_batch1_chrom1_LoVo_CEBPG_PassedQC_peaks_hg19.bed
2549,-0.361903011989,GSM1208603_batch1_chrom1_LoVo_CTCF_PassedQC_peaks_hg19.bed
2550,0.0,GSM1208605_batch1_chrom1_LoVo_DBP_PassedQC_peaks_hg19.bed
2551,0.0,GSM1208606_batch1_chrom1_LoVo_E2F2_PassedQC_peaks_hg19.bed
2552,0.0,GSM1208607_batch1_chrom1_LoVo_E2F4_PassedQC_peaks_hg19.bed
2553,0.0,GSM1208608_batch1_chrom1_LoVo_EGR1_PassedQC_peaks_hg19.bed
2554,0.0,GSM1208609_batch1_chrom1_LoVo_EHF_PassedQC_peaks_hg19.bed
2555,0.0,GSM1208610_batch1_chrom1_LoVo_ELF1_PassedQC_peaks_hg19.bed
2556,0.0,GSM1208611_batch1_chrom1_LoVo_USF2_PassedQC_peaks_hg19.bed
2557,-0.0749602106531,GSM1208615_batch1_chrom1_LoVo_ESRRA_PassedQC_peaks_hg19.bed
2558,0.0,GSM1208616_batch1_chrom1_LoVo_ETV4_PassedQC_peaks_hg19.bed
2559,0.0,GSM1208620_batch1_chrom1_LoVo_GATA4_PassedQC_peaks_hg19.bed
2560,0.0,GSM1208621_batch1_chrom1_LoVo_GATA6_PassedQC_peaks_hg19.bed
2561,0.0,GSM1208622_batch1_chrom1_LoVo_GLI2_PassedQC_peaks_hg19.bed
2562,0.0,GSM1208625_batch1_chrom1_LoVo_GMEB1_PassedQC_peaks_hg19.bed
2563,0.0,GSM1208626_batch1_chrom1_LoVo_GMEB2_PassedQC_peaks_hg19.bed
2564,0.0,GSM1208627_batch1_chrom1_LoVo_HBP1_PassedQC_peaks_hg19.bed
2565,0.0,GSM1208629_batch1_chrom1_LoVo_HES2_PassedQC_peaks_hg19.bed
2566,0.0988001804214,GSM1208630_batch1_chrom1_LoVo_HES4_PassedQC_peaks_hg19.bed
2567,0.0,GSM1208631_batch1_chrom1_LoVo_HINFP_PassedQC_peaks_hg19.bed
2568,0.0,GSM1208632_batch1_chrom1_LoVo_HNF4A_PassedQC_peaks_hg19.bed
2569,0.0,GSM1208633_batch1_chrom1_LoVo_HOXA10_PassedQC_peaks_hg19.bed
2570,0.0,GSM1208634_batch1_chrom1_LoVo_HOXA1_PassedQC_peaks_hg19.bed
2571,0.0,GSM1208635_batch1_chrom1_LoVo_HOXA7_PassedQC_peaks_hg19.bed
2572,0.0,GSM1208638_batch1_chrom1_LoVo_IRX3_PassedQC_peaks_hg19.bed
2573,0.0,GSM1208639_batch1_chrom1_LoVo_JUN_PassedQC_peaks_hg19.bed
2574,0.0,GSM1208641_batch1_chrom1_LoVo_KLF3_PassedQC_peaks_hg19.bed
2575,0.0,GSM1208642_batch1_chrom1_LoVo_KLF5_PassedQC_peaks_hg19.bed
2576,0.0,GSM1208644_batch1_chrom1_LoVo_LHX2_PassedQC_peaks_hg19.bed
2577,0.0,GSM1208646_batch1_chrom1_LoVo_MED12_PassedQC_peaks_hg19.bed
2578,0.0,GSM1208647_batch1_chrom1_LoVo_MED1_PassedQC_peaks_hg19.bed
2579,0.0,GSM1208649_batch1_chrom1_LoVo_MEF2C_PassedQC_peaks_hg19.bed
2580,0.0,GSM1208652_batch1_chrom1_LoVo_MYB_PassedQC_peaks_hg19.bed
2581,0.0,GSM1208653_batch1_chrom1_LoVo_MYBL2_PassedQC_peaks_hg19.bed
2582,0.0,GSM1208654_batch1_chrom1_LoVo_MYC_PassedQC_peaks_hg19.bed
2583,0.0,GSM1208655_batch1_chrom1_LoVo_MZF1_PassedQC_peaks_hg19.bed
2584,0.0,GSM1208656_batch1_chrom1_LoVo_NEUROG3_PassedQC_peaks_hg19.bed
2585,0.0,GSM1208657_batch1_chrom1_LoVo_NFAT5_PassedQC_peaks_hg19.bed
2586,0.0,GSM1208659_batch1_chrom1_LoVo_NFE2L2_PassedQC_peaks_hg19.bed
2587,0.0,GSM1208660_batch1_chrom1_LoVo_NFIL3_PassedQC_peaks_hg19.bed
2588,0.0,GSM1208661_batch1_chrom1_LoVo_NIPBL_PassedQC_peaks_hg19.bed
2589,0.0,GSM1208662_batch1_chrom1_LoVo_NPAT_PassedQC_peaks_hg19.bed
2590,0.0,GSM1208664_batch1_chrom1_LoVo_NR2F1_PassedQC_peaks_hg19.bed
2591,0.0,GSM1208665_batch1_chrom1_LoVo_NR2F2_PassedQC_peaks_hg19.bed
2592,-0.385112451812,GSM1208666_batch1_chrom1_LoVo_NR3C1_PassedQC_peaks_hg19.bed
2593,0.0,GSM1208668_batch1_chrom1_LoVo_RAD21_PassedQC_peaks_hg19.bed
2594,0.118760717627,GSM1208670_batch1_chrom1_LoVo_RFX1_PassedQC_peaks_hg19.bed
2595,-0.621339760951,GSM1208671_batch1_chrom1_LoVo_RFX2_PassedQC_peaks_hg19.bed
2596,0.159537179719,GSM1208672_batch1_chrom1_LoVo_RFX5_PassedQC_peaks_hg19.bed
2597,0.0,GSM1208673_batch1_chrom1_LoVo_RXRA_PassedQC_peaks_hg19.bed
2598,0.0,GSM1208674_batch1_chrom1_LoVo_SMAD2_PassedQC_peaks_hg19.bed
2599,0.211643632474,GSM1208676_batch1_chrom1_LoVo_SMAD3_PassedQC_peaks_hg19.bed
2600,0.0,GSM1208678_batch1_chrom1_LoVo_SMC1A_PassedQC_peaks_hg19.bed
2601,0.0,GSM1208679_batch1_chrom1_LoVo_SMC3_PassedQC_peaks_hg19.bed
2602,0.0,GSM1208681_batch1_chrom1_LoVo_SOX4_PassedQC_peaks_hg19.bed
2603,0.0,GSM1208683_batch1_chrom1_LoVo_SP1_PassedQC_peaks_hg19.bed
2604,0.0,GSM1208684_batch1_chrom1_LoVo_SP3_PassedQC_peaks_hg19.bed
2605,0.0,GSM1208687_batch1_chrom1_LoVo_TBX3_PassedQC_peaks_hg19.bed
2606,0.0,GSM1208688_batch1_chrom1_LoVo_TCF12_PassedQC_peaks_hg19.bed
2607,0.0,GSM1208689_batch1_chrom1_LoVo_TCF7L2_PassedQC_peaks_hg19.bed
2608,0.0,GSM1208690_batch1_chrom1_LoVo_TFAP2A_PassedQC_peaks_hg19.bed
2609,0.148401532761,GSM1208691_batch1_chrom1_LoVo_TFDP1_PassedQC_peaks_hg19.bed
2610,0.0,GSM1208697_batch1_chrom1_LoVo_UBTF_PassedQC_peaks_hg19.bed
2611,0.0,GSM1208699_batch1_chrom1_LoVo_YY1_PassedQC_peaks_hg19.bed
2612,0.0194449695999,GSM1208700_batch1_chrom1_LoVo_ZBED4_PassedQC_peaks_hg19.bed
2613,0.0,GSM1208702_batch1_chrom1_LoVo_ZBTB7B_PassedQC_peaks_hg19.bed
2614,0.0,GSM1208703_batch1_chrom1_LoVo_ZNF236_PassedQC_peaks_hg19.bed
2615,0.0,GSM1208704_batch1_chrom1_LoVo_ZNF250_PassedQC_peaks_hg19.bed
2616,0.205146606751,GSM1208705_batch1_chrom1_LoVo_ZNF407_PassedQC_peaks_hg19.bed
2617,0.20718332004,GSM1208706_batch1_chrom1_LoVo_ZNF706_PassedQC_peaks_hg19.bed
2618,0.0,GSM1208709_batch2_chrom1_LoVo_AEBP2_PassedQC_peaks_hg19.bed
2619,0.0,GSM1208712_batch2_chrom1_LoVo_ATF1_PassedQC_peaks_hg19.bed
2620,0.0,GSM1208713_batch2_chrom1_LoVo_ATF5_PassedQC_peaks_hg19.bed
2621,0.0,GSM1208714_batch2_chrom1_LoVo_BARHL1_PassedQC_peaks_hg19.bed
2622,0.0,GSM1208719_batch2_chrom1_LoVo_CLOCK_PassedQC_peaks_hg19.bed
2623,0.0,GSM1208721_batch2_chrom1_LoVo_CREB3L4_PassedQC_peaks_hg19.bed
2624,0.05556171588,GSM1208723_batch2_chrom1_LoVo_DLX1_PassedQC_peaks_hg19.bed
2625,0.0,GSM1208729_batch2_chrom1_LoVo_E2F3_PassedQC_peaks_hg19.bed
2626,0.0,GSM1208730_batch2_chrom1_LoVo_E2F7_PassedQC_peaks_hg19.bed
2627,0.0,GSM1208731_batch2_chrom1_LoVo_E2F8_PassedQC_peaks_hg19.bed
2628,0.0153069005528,GSM1208736_batch2_chrom1_LoVo_ERM_PassedQC_peaks_hg19.bed
2629,0.0,GSM1208737_batch2_chrom1_LoVo_ESR1_PassedQC_peaks_hg19.bed
2630,0.0,GSM1208738_batch2_chrom1_LoVo_ETS2_PassedQC_peaks_hg19.bed
2631,0.151471073849,GSM1208739_batch2_chrom1_LoVo_ETV7_PassedQC_peaks_hg19.bed
2632,0.0,GSM1208740_batch2_chrom1_LoVo_EVI1_PassedQC_peaks_hg19.bed
2633,0.12194206387,GSM1208742_batch2_chrom1_LoVo_FEV_PassedQC_peaks_hg19.bed
2634,0.0,GSM1208743_batch2_chrom1_LoVo_ZFHX3_PassedQC_peaks_hg19.bed
2635,0.0,GSM1208745_batch2_chrom1_LoVo_FOXD2_PassedQC_peaks_hg19.bed
2636,0.0702860260899,GSM1208746_batch2_chrom1_LoVo_FOXG1_PassedQC_peaks_hg19.bed
2637,0.0,GSM1208749_batch2_chrom1_LoVo_GATA1_PassedQC_peaks_hg19.bed
2638,0.0,GSM1208751_batch2_chrom1_LoVo_GLI3_PassedQC_peaks_hg19.bed
2639,0.0,GSM1208752_batch2_chrom1_LoVo_GLIS1_PassedQC_peaks_hg19.bed
2640,0.467001547787,GSM1208756_batch2_chrom1_LoVo_HOXA13_PassedQC_peaks_hg19.bed
2641,-0.0613040758487,GSM1208757_batch2_chrom1_LoVo_HOXA2_PassedQC_peaks_hg19.bed
2642,0.0,GSM1208758_batch2_chrom1_LoVo_HOXC6_PassedQC_peaks_hg19.bed
2643,0.109747174551,GSM1208763_batch2_chrom1_LoVo_JUND_PassedQC_peaks_hg19.bed
2644,0.0,GSM1208767_batch2_chrom1_LoVo_LYL1_PassedQC_peaks_hg19.bed
2645,0.0,GSM1208768_batch2_chrom1_LoVo_MAZ_PassedQC_peaks_hg19.bed
2646,0.0,GSM1208771_batch2_chrom1_LoVo_MNT_PassedQC_peaks_hg19.bed
2647,0.0,GSM1208776_batch2_chrom1_LoVo_NFKB2_PassedQC_peaks_hg19.bed
2648,0.0486662740149,GSM1208777_batch2_chrom1_LoVo_NFYA_PassedQC_peaks_hg19.bed
2649,0.0,GSM1208780_batch2_chrom1_LoVo_NKX2.2_PassedQC_peaks_hg19.bed
2650,0.134407284097,GSM1208788_batch2_chrom1_LoVo_RARG_PassedQC_peaks_hg19.bed
2651,0.0605908717003,GSM1208789_batch2_chrom1_LoVo_RBCK1_PassedQC_peaks_hg19.bed
2652,0.0,GSM1208790_batch2_chrom1_LoVo_REST_PassedQC_peaks_hg19.bed
2653,0.0,GSM1208794_batch2_chrom1_LoVo_SOX2_PassedQC_peaks_hg19.bed
2654,0.0,GSM1208796_batch2_chrom1_LoVo_SP2_PassedQC_peaks_hg19.bed
2655,0.0,GSM1208802_batch2_chrom1_LoVo_TEAD2_PassedQC_peaks_hg19.bed
2656,0.0,GSM1208805_batch2_chrom1_LoVo_TP73_PassedQC_peaks_hg19.bed
2657,-0.0845037223273,GSM1208807_batch2_chrom1_LoVo_VEZF1_PassedQC_peaks_hg19.bed
2658,-0.0640167206081,GSM1208809_batch1_chrom1_LoVo_H3_PassedQC_peaks_hg19.bed
2659,0.0,GSM1208810_batch1_chrom1_LoVo_H3K4me1_PassedQC_peaks_hg19.bed
2660,0.314367621993,GSM1208811_batch1_chrom1_LoVo_H3K4me3_PassedQC_peaks_hg19.bed
2661,0.0,GSM1240813_GP5dControl_CTCF_peaks_hg19.bed
2662,0.0,GSM1240814_GP5dControl_H3K4me1_peaks_hg19.bed
2663,0.0,GSM1240815_GP5dControl_HNF4A_peaks_hg19.bed
2664,0.0,GSM1240819_GP5dControl_JUND_peaks_hg19.bed
2665,-0.22384377154,GSM1240820_GP5dControl_KLF5_peaks_hg19.bed
2666,0.0,GSM1240821_GP5dControl_MYC_peaks_hg19.bed
2667,0.0,GSM1240822_GP5dControl_NIPBL_peaks_hg19.bed
2668,0.0,GSM1240823_GP5dControl_RAD21_peaks_hg19.bed
2669,0.0,GSM1240824_GP5dControl_REST_peaks_hg19.bed
2670,0.0,GSM1240825_GP5dControl_RFX2_peaks_hg19.bed
2671,0.0,GSM1240826_GP5dControl_SMC3_peaks_hg19.bed
2672,0.0,GSM1240827_GP5dsiRAD21_CTCF_peaks_hg19.bed
2673,0.0,GSM1240828_GP5dsiRAD21_H3K4me1_peaks_hg19.bed
2674,0.0,GSM1240829_GP5dsiRAD21_HNF4A_peaks_hg19.bed
2675,0.0,GSM1240833_GP5dsiRAD21_JUND_peaks_hg19.bed
2676,0.0,GSM1240834_GP5dsiRAD21_KLF5_peaks_hg19.bed
2677,0.0,GSM1240835_GP5dsiRAD21_MYC_peaks_hg19.bed
2678,0.0,GSM1240836_GP5dsiRAD21_NIPBL_peaks_hg19.bed
2679,0.0,GSM1240837_GP5dsiRAD21_RAD21_peaks_hg19.bed
2680,0.0,GSM1240838_GP5dsiRAD21_REST_peaks_hg19.bed
2681,0.0,GSM1240839_GP5dsiRAD21_RFX2_peaks_hg19.bed
2682,0.0,GSM1240840_GP5dsiRAD21_SMC3_peaks_hg19.bed
2683,0.0,DLD1_FOXO3_ER.bed
2684,0.0,DLD1_FOXO3_endogenous.bed
2685,0.0,DLD1_ER_DBD.bed
2686,0.686050242201,GSM855449_SP1_ChIPseq_peaks_hg19.bed
2687,0.0,H3K27ac_24h_GW3965_intersect.bed
2688,0.0,H3K27ac_24h_Rosiglitazone_intersect.bed
2689,0.0,H3K27ac_48h_GW3965_intersect.bed
2690,0.0,H3K27ac_48h_Rosiglitazone_intersect.bed
2691,0.24617635044,H3K27ac_DMSO_intersect.bed
2692,0.0,JunD_DMSO_intersect.bed
2693,0.166261476025,LXRA.FLAG_2h_GW3965_intersect.bed
2694,0.0,LXRA.FLAG_48h_GW3965_intersect.bed
2695,0.0,LXRB_2h_GW3965_intersect.bed
2696,0.0,LXRB_48h_GW3965_intersect.bed
2697,0.0,PPARG_2h_Rosiglitazone_intersect.bed
2698,0.0,PPARG_48h_Rosiglitazone_intersect.bed
2699,0.0,RNA_Pol2_24h_GW3965_intersect.bed
2700,-0.141180510966,RNA_Pol2_24h_Rosiglitazone_intersect.bed
2701,0.0,RNA_Pol2_48h_GW3965_intersect.bed
2702,0.0,RNA_Pol2_48h_Rosiglitazone_intersect.bed
2703,0.0,RNA_Pol2_DMSO_intersect.bed
2704,0.0,GSM1581946_HepG2.control_peaks.bed
2705,0.0,GSM1581947_HepG2.treat_peaks.bed
2706,0.0,GSE68758_SK_vs_LO2_broad_peaks_final.bed
2707,0.0,GSE68758_SK_vs_SKS_broad_peaks_final.bed
2708,0.0,GSM1250891_KLF5.YCC3.peaks.bed
2709,0.0,GSM1250892_GATA4.YCC3.peaks.bed
2710,0.0,GSM1250893_GATA6.YCC3.peaks.bed
2711,-0.101745052292,GSM1250895_KLF5.AGS.peaks.bed
2712,0.0,GSM1250896_GATA4.AGS.peaks.bed
2713,0.0,GSM1250897_GATA6.AGS.peaks.bed
2714,-0.372631564348,GSM1250899_KLF5.KATOIII.peaks.bed
2715,-0.024270550363,GSM1250900_GATA4.KATOIII.peaks.bed
2716,-0.0206938777619,GSM1250901_GATA6.KATOIII.peaks.bed
2717,0.0,GSM934612_VDRuntreated.ucsc_hg19.bed
2718,0.0,GSM934613_input_LX2.ucsc_hg19.bed
2719,0.0,GSM934614_VDR_ligand.ucsc_hg19.bed
2720,0.0,GSM934615_SMAD3_TGFb_VitD_4093.ucsc_hg19.bed
2721,0.0,GSM934616_SMAD3_TGFb.ucsc_hg19.bed
2722,0.0,GSM934617_VDR_TGFb_VitD_4094.ucsc_hg19.bed
2723,0.0,GSM934618_VDR_TGFb.ucsc_hg19.bed
2724,0.0,Liver_H3K27ac_CW37_hg19.bed
2725,-0.170119192913,Liver_H3K4me1_CW36_hg19.bed
2726,0.0,Liver_H3K4me3_CW35_hg19.bed
2727,0.0,Liver_H3K27ac_ctrl_006_hg19.bed
2728,0.0,Liver_H3K4me1_ctrl_unknown_hg19.bed
2729,0.0,Liver_H3K4me3_ctrl_009_hg19.bed
2730,0.0,pancreas_juvenile_H3K4me3.bed
2731,0.0,pancreas_adult_H3K4me3.bed
2732,0.0,pancreas_adult_H3K27ac.bed
2733,0.0,pancreas_juvenile_H3K27ac.bed
2734,0.0,pancreas_adult_H3K27me3.bed
2735,0.0,pancreas_juvenile_H3K27me3.bed
2736,0.183825604703,Hepatocyte_PPARA_ctrl_2hr.bed
2737,0.0,Hepatocyte_PPARA_ctrl_24hr.bed
2738,0.0,Hepatocyte_PPARA_GW7647_2hr.bed
2739,0.0,Hepatocyte_PPARA_GW7647_24hr.bed
2740,0.0,liver_USF1_ctrl_peaks.narrowPeak
2741,0.0,liver_USF1_ASH_peaks.narrowPeak
2742,0.0,islet_pooled_H3K4me1_final.bed
2743,0.0,islet_CTCF_intersectall.bed
2744,0.0,islet_H3K27ac.bed
2745,0.0,islet_pooled_H3K27ac.bed
2746,0.213267842527,islet_pooled_H3K4me3_peaks.broadPeak
